Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
:notes::arrow_forward:Chairman remix @sirme_saco #grahamd On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288462406335827968
"@robertwolf32 what a piece of trash you are. Lies, lies, lies! you should be ashamed.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283467280479854593
@randyhillier @99freemind Bless you!!!! Thank you for having the common sense and bravery to stand up to this tyranny! We need more good men like you.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290412520256278530
"Only in #America would people beg to get back to working for their slave masters.

Americans truly love working for bread crumbs. #COVID19

",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1251327767586779136
"@RudyGiuliani 12% ???? They're definitely living in loo loo land!
Oh and btw",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288701901748318214
"Abiding by the health protocols and taking safety measures, DC @VarinderIAS, Sanyam Agarwal, ADC Jagraon, SDM Khanna, Civil Surgeon &amp; staff of DPRO #Ludhiana have been gone under #quarantine for some days. Thankfully we are not symptomatic.
",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1280442750882607104
:notes::arrow_forward:Of lagos @IamMayorKun  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285931634584322050
:notes::arrow_forward:Real life @diplo @juliamichaels     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289544641130328066
:notes::arrow_forward:Insecure remix @Officialchike    On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289560789343297539
:notes::arrow_forward:Sudden @alhajitekno   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1280858716749914113
@TeamRStone I will stand with you sister :sunglasses:,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282630173695893506
"Mistakes are a part of being human. Appreciate your mistakes for what they are: precious life lessons that can only be learned the hard way.     
#goodmorning 
",stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1277761931474923520
@guardian Which means it will be mandatory next week.,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283330294725185536
"@tiaremarz Good morning my lovely friend 
:rose::leaves: @tiaremarz :rose::leaves:

Your always welcome :kissing_heart::sparkling_heart::sparkling_heart:",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1280766753405050880
"Why, no, @texasroadhouse I'm not going to celebrate ""National Night Out"" with you... wtf is wrong with you??",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290374169893515269
@GenevieveAlison and no close contacts were identified with the public or other stakeholders in both cases :thumbsup:,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1285066768470298625
@IFEX @Wamagaisa @efie41209591 @advocatemahere @NMusandu People should desist from sweeping against the law. #covid19Zim,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289534682170888192
@LisaDavisMusic @isadavismusic needing a little guidance for a potential situation in ATLanta...,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289663164389322752
:notes::arrow_forward:Everytime @DJSPINALL @therealkranium     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289561910732623872
:notes::arrow_forward:Uptempo @alhajitekno  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282717246830280705
:notes::arrow_forward:Representin @Ludacris @KELLYROWLAND  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288496968306774016
"@gb_iqbal786 @italianostyle2 @ganseyman @HARRYS1DEMPIRE @Bella_Ely_ @ginestarros @Jen2Gain @_ItsAngelC @LOGANGAIN1 @vilaandrealili1 @Annie22462736 @alfa_hak @Saori__M @JennyDazz66 @irvinejulie @jrafael01_ @byhaluk3 @milydj3 ╰❥☼˚♡@gb_iqbal786 ♡
:heartbeat: ⎠hi dear friend :sparkling_heart:
╰❥ ♡good afternoon sweet:cherry_blossom::leaves: :kissing_heart::two_hearts::two_hearts:

",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1280615480424894469
:notes::arrow_forward:Oringo @2niteFlavour    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1280864663455109120
"Light to moderate rains with chances of thunderstorms might be experienced in the city until evening. Prolonged rains may also cause flooding in low-lying areas. 

All are advised to continue monitoring My Makati Facebook page for updates.",stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282538738585939969
:notes::arrow_forward:You @omah_lay     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289557959316447232
That's how standard Peruvian people are! #GoingUpAgain #FuckingCovid19,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283194993902059522
"#EidMubarak to all of you! May Allah bless us, accept our prayers and qurbani !!",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289481818601709568
We all are meant to heal:black_heart:,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1281064975167938561
The look of my summer clothes were really contingent on me staying in shape,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1277639063852527616
"I WANT TO KNOW what you did/still doing during your free time to occupy yourself during the TrumpVirus. :mask::microbe:
#COVID 
#Quarantine 
#trumpvirus
#coronavirus",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285411450769551360
@migga When I heard 2pm..  I sighed. 200 is still bad but not the 500 i was expecting with a 2pm presser.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1284318196376367108
"@NicolaSturgeon Scaremongering.
Much.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280623793577263104
@robinfrisbie @GovAbbott @NASA_Johnson You must be living off of the unemployment...,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286204938507386882
Since we are from tezpur assam we want to come back to our hometown. We can't leave our vehicle here. If there is any other way to make this happened please let us know.. @himantabiswa @COVIDNewsByMIB #assampolice,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283371150215720960
@changbkim @KCC_Indonesia @korembindonesia @mofa_kr @UmarHad73314840 @M_Reiterer Home sweet home :heart_eyes::sunglasses:,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285542500527042560
"@CiscoPress @Wendellodom Always doing my best to have top notch study materials and a great set-up. Thank you, @CiscoPress #CiscoCert  @Wendellodom",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287528277700222977
:notes::arrow_forward:Guarante dey @chuvano On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1278363157111754754
Contact tracing of all patients are going on . Please,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1284736322226118656
"Happy last week in the 7th month, in the year of the rona.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287270459663421440
"We thought we’d have flying cars by 2020 

but no
here we are teaching people how to wash their hands",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290261603401654272
:notes::arrow_forward:Alien @heisrema   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1287009446166695936
@CSTribune Was she wearing a mask?,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1277944024867930114
"@RomanCabanac It is about time we stood together against the ANC, DA IFP &amp; EFF
Please share &amp; get more people involved.
This opposition &amp; resistance needs to be National.
We need protests in Polokwane &amp; Mbombela, Durban &amp; Gauteng...
SA unite &amp; remove the all politicians.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1285630761354375169
@officedepot Amazon will get it all the way to my door.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290523975332716544
:notes::arrow_forward:Need you tonight @KabzaDeSmall    On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290327495833800706
"Always pray for others || Because When you are in need, it will automatically comes back to you, there is No rocket Science in showing your concern toward others as It shows your level of Serving humanity,that is Rare now a days.....",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282365139333726209
"Pls adopt me lovers do not fall for all these adopt me scams like trust trade, fail trade etc. I just got scammed today for my only robux pet :sob::sob::sob::sob::sob::sob::sob::rage: pls dont fall for the scams. ",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280193633363406848
@RevanthYsr take care mama,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1289514037185634304
:notes::arrow_forward:Forever @torylanez   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1287000850842423297
:notes::arrow_forward:Don't call me back @joeboyofficial On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1278344215253172224
"@VA94Vet @glenton123 @LOGANGAIN1 @ganseyman @V1ctor1aDiane @Angel_Stockler @Jen2Gain @irvinejulie @Annie22462736 @SergioA60798547 @Vazkko @SevenGodess @khalidaajzi @shah_aajiz @Elrecargado2 @GRAHAM15583070 @lumpie125 @JennyDazz66 Thanks happy weekend y'all 

  :butterfly:@VA94Vet:butterfly:  :pizza::house::tada:",stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1286773125401718785
"A late start to my #GTD #WeeklyReview but any clarity, peace, and moments of reflection are welcome ones.",stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289670433373974528
May Allah place the mercy upon all the Muslims all around the world on this happy occasion of Eid!Eid Mubarak to everyone :white_heart::white_heart::sparkles::dizzy:,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1288881522007777280
@LeoRautins @RonDeSantisFL Must be having a cold snap down South; my Trump loving sister-in-law in Texas assured me in May that once the temperatures reach 77 degrees the virus :microbe: would disappear :joy::joy:,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282375632719159304
"Shopping today, card machines timing out regularly for multiple independent shops.
Don't know about the big multi nationals, as we avoid them as much as possible.
#KBF #EndThisNightmare",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277565421424705536
@TX_WalkerRanger Not a chance.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1276670038620229632
:notes::arrow_forward:Wait @solidstarisoko @davido  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285213391100039177
@News24 Another Mugabe move :flushed::scream:. Same shit just different day - poor Zimbabweans - #SouthAfrica loading same way 5G speed @CyrilRamaphosa @PresidencyZA,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287317989608640512
@mchooyah Communism destroys optimism.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285961351467159552
:notes::arrow_forward:See finish @DapoTuburna @IamMayorKun    On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289561507269767168
:notes::arrow_forward:Mad o @DJXCLUSIVE   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290651297658658816
@Anton__48 Already trending.  Maybe we should take screenshots so we can see when the ANC crack and have it removed again. #VoetsekANC,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1293998640399364096
:notes::arrow_forward:Pull the trigger @Fluxpavilion @CAMMIEROBINSON On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283417900636831745
:notes::arrow_forward:Assurance refix @davido On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288473132211359744
"Strength to your arm Victoria, you can do this #COVID19Vic #SARSCoV2 #PhysicalDistancing #hygiene #wearamask",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1281894809758601221
"It was a full house and we are grateful :raising_hands_dark_skin_tone: to our panelists and participants:busts_in_silhouette:. 

We hope to continue with these webinars:woman_technologist_medium-dark_skin_tone::man_technologist_medium-dark_skin_tone: and will love to have you on the next",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1294006468614782976
:notes::arrow_forward:Temperature @yemialadee   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1277643085556695041
:notes::arrow_forward:Marlin riddim @rexxiepondabeat  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288147859175604226
@jrblythe1 @hillyprods @TangerineHearts @Maryna_CNXN @derekolson84 That was just an art shot. They are,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1277419986244390912
:notes::arrow_forward:My darlin @TiwaSavage   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283442566600568832
"@happyinchaos @GavinNewsom As I pointed out in my first response, they are working on providing students with additional hotspots—additional WiFi. I’m sure there will be kinks; nothing will be perfect. However, they claimed there will be improvements, let’s give them a chance first.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1285337676791418881
:notes::arrow_forward:Used to @tydollasign    On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1287002384506458112
"@ChristineWeth13 @BorisJohnson Confusion reigns supreme 
Some people feel they can do what they want.
Some people feel they have to",stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1289886804527652864
"There is no such thing as ""SAFE"". #COVIDー19 #COVID19 #EndTheNightmare",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286981665055793152
"@realDonaldTrump Hey you never went and look at how you turned out!  Most kids  already read Well Above the ""Current President"" level.  #Homeschooling2020",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290546295388725249
@sxdoc @LionessArising4 Yep!  #CDC screwed up big time...,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278463516559781893
@realDonaldTrump President trump is right,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1280388709473550336
"@LindseyGrahamSC Antifa are terrorists so that should give the feds all the reason they need to go into any city and round them up, invited by local officials or not! #AntifaTerrorists #MAGA #KAG #WalkAway",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285431642912415744
What a waste of a year ......life is to short as it is ..............,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284401369076686849
:notes::arrow_forward:Thankful @wizkidayo @blaqjerzee  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1278330029391437827
:notes::arrow_forward:Fever @smash_bracket @vast_bracket   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1281958401166192641
"@ReganSmith Optics, Regan. Nothing but fake optics.
It is sickening.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284999315757453312
@michellegrattan HECS fees can be a lifelong debt and that is for trying to become educated and productive. #perspective #leadership,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290527424380194816
@paul4frankston After looking at the hordes on the Mornington Pier today if there weren't any cases more than likely will be soon :face_with_rolling_eyes: #IStandWithDan,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281160692037386240
:notes::arrow_forward:Party next door @TeniEntertainer On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1278329589673197568
"@MummySmiler Punch the mask. It's just an inanimate object.
Note, am not actually recommending violence Twatter police.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276053461310869504
:notes::arrow_forward:Shomo @Zlatan_Ibile @iam_jamopyper @oberz_official On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288144188157104131
:notes::arrow_forward:Somebody @Skiibii @iamkissdaniel  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288138266567421953
Trying to maintain good habits but also trying to sustain myself when it's 90 degrees with a billion percent humidity in a pandemic.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1280259527561162752
@ChanteJantjies_ @METROFMSA When duty :phone: and.... You got no choice. :heart::heart::ok_hand:,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289908091107127296
@imShilpy_S @Shaheer_S @ShaheerBirdieFC @ShaheerTrends @imdiba @DD_AR1 @ChandanaS19 @tanmay45_tanmay Thnq..keep supporting:pray::pray:,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282201996338950145
:notes::arrow_forward:Loose guard @2niteFlavour @phynofino  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290677696561897472
"Hey, all you pussies tweeting #WearAMask, next time I see one of you nerds in public, I'm gonna snatch it off your face, then fart into it, and see how much fun it is to wear after that lmao

#NoMasks #COVIDIDIOTS #COVIDIOTS #CovidHoax",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283078924797452289
@GovWhitmer You are a tyrant and you hate Michiganders.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281777993870958593
@NBCNews Some perspective: The 4 million cases are the sum of ALL cases since they started counting not how many ppl have it now. Those 4 million is only 1.25% of the entire population. Of that 1.25% only 15% actually sick and only 3.6% (of 1.25%) die.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287066245246918656
Good morning everybody :red_heart_selector: have a beautiful blessed day :folded_hands_medium-dark_skin_tone:,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1288370985650069505
:notes::arrow_forward:Lighthouse @JackieBoyzBand   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283060381984993280
:notes::arrow_forward:God can bless anybody @mr2kay On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288442018327298050
:notes::arrow_forward:Something different @adekunleGOLD On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288438939041312769
"To all our Muslim brothers and sisters: 

May Allah keep you safe, grant your prayers, and give you strength as you celebrate this joyous occasion of Eid al-Adha. 

From your #ProudMakatizens
Eid Mubarak!",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289069930667814914
:notes::arrow_forward:Believe it @partynextdoor  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1287004677339578368
"Thinking about returning to work, or being told that #workingfromhome needs to be phased out soon? If so here is @FT guide to the risks you face... some mitigatiion actions for you; some for your employer -",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290580099138490368
:notes::arrow_forward:Gbona @burnaboy    On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1281933936764030977
