Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@cspan @DrRandPaul 's comments to Dr Fauci were terrible.  Fauci is literally an epidemiology expert and trying to save lives.  

While all other world leaders are listening closely to folks like Dr Fauci- in America our @GOP politicians are dismissing them.  

Why?
#COVID19 #DrFauci",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1260283114707996673
We understand you are upset. But #DrFauci and #DrBirx have years of experience helping people like you survive. This disease is killing people worldwide. Listen and grow up. #Coronavirus #COVID19 #Pandemic,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1249239306700382209
"By not quitting and remaining in #Trump's crap Admin, #DrFauci has become irrelevant. Why is he allowing himself and his brilliant career to be ridiculed by Trump on a daily basis?

If he quits, he becomes the unfiltered voice of #Covid19, speaks without fear, and exposes Trump!",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1281699519751524353
"@realDonaldTrump is destructive , you turned a pandemic into political division, and we are dying. You turned masks into another division causing more death.  
   Now you go after Dr. Fauci. Did you notice more deaths happened when you started ignoring him?
 #DrFauci",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282453273547542528
"This vaccine that looks good, I hope none of the doctors working on it are confident on TV in a way Trump's fragile ego will be threatened by. Otherwise, none of us will get it till February.

#vaccine #TrumpIsUnwell",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283357041067687936
"@SenatorCollins Dear @SenatorCollins Please ask #DrFauci if he will advise @realDonaldTrump to #WearAMask and, also, would he request for Trump to sign an *Executive Order* to require all people to wear masks in public when we are unable to practice social distancing.",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1277954605415104513
What is he talking about?! He is full of crap! Where’s #DrFauci #Coronavirus,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1253086766237712385
#DrFauci is not condoning any of Trump’s false claims.  I can’t wait until he gets the courage to implicitly call him the liar that he is - #TrumpVirus,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281410616717189120
@realDonaldTrump is extremely jealous of a intelligent man who is willing to stand up for #Americans best interest. Unlike Trump who gets off seeing the death tolls rise. #TrumpOwnsEveryDeath #DrFauci is a brilliant hero!,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1281844205300510720
"So, when does trump throw Dr. Fauci under the bus and give the scarf lady her day in the sunshine? It's only a matter of time bc Fauci is TELLING THE TRUTH, but he has his hx, too. #coronavirus #DrFauci #trump #GOPCorruptionOverCountry",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1239535778285436928
"@KIPPSI1 @royaldmd1 @Eiggam5955 @gaj724 Stay the course please. I too am a blue dot in the State of Texas. But luckily many are courteous to wear gloves &amp; masks. 
#SocialDistancing #MaskOn",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1257095118886187008
"@Morning_Joe #DrFauci just said Private Sector is better equipped to #coronavirus tests kits.... Well, if #Trump isolationism America 1st has left us in vulnerable. How can the most Wealthiest Nation be blindsided? Somethings wrong with that logic. NO EXCUSES Travel Ban is moot!",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1238432265505583105
"@effiedog Karen should be denied medical care once she contracts #coronavirus 

#HealthcareHeroes putting their lives &amp; their families lives on the line &amp; you’re  protesting our #HealthCareWorkers 
#SavingLives 
Get educated. Listen to #DrFauci &amp; #scientists so you don’t kill others",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1252185129373462528
@saraecook @PaulaReidCBS @CBSNews @PeterNavarro45 @realDonaldTrump @VP Fauci is providing truth and clarity to America.  How dare you smear him because his message isn’t what Trump wants to be told.  You are are despicable.  #TrumpLiesAmericansDie,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282717555405152256
"@JoshNBCNews @david4potus2020 @NBCNews It is unconscionable, dangerous, disloyal, dysfunctional, and corrupt for this #WhiteHouse to attack and undermine their own #Coronavirus #TaskForce. As #Trump Team attacks #DrFauci, is it any wonder that their response to #COVID has been so confused and ineffective?

#DeathWish",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282404511081009160
@dawn_comfort @LukeMessac @ScottGottliebMD He never said he lied about masks. He said he didn’t want everyone to rush out and buy up the masks that the frontline workers needed. Wear a darn mask and leave Dr Fauci alone! Please and thank you.,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283905908133765120
@JoeBiden What I like about #DrFauci is his differentiation between public health and personal risk. It is better to be cautious now than be regretful later. Loved ones don't have to die. #COVID19,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1260401934512656384
"@pittgriffin Is @GovAbbott denying his responsibility for the #COVID19 case numbers exploding? Did he learn that ""trick"" from @realDonaldTrump? 
LISTEN TO #DrFauci!!! #ListenToTheScientists",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1275833163005206540
"Thank you #DrFauci for being the voice of truth and reason during this time! #COVID19 :clap::clap::clap: At least we, the American people, have you that we can trust to be honest and informative.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1245064831713054722
I believe #DrFauci. #COVID19 isn't under control. The pandemic is taking American lives &amp; devastating our economy because @realDonaldTrump has denied facts &amp; science every step of the way. He couldn't demonstrate leadership in a conga line. #VoteBlueToEndThisNightmare,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1260343718340632582
Rand Paul is not fact based! If he were in London during the blitz he would have gotten the whole neighborhood bombed. We need FACTS! Then we can face #COVID19 realistically! That is so much better than optimism. #DrFauci,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278011093613502464
The idea that #DrFauci could be fired or the threat existing is really fucked up. @realDonaldTrump YOU are an inept imbecile and should be thankful that you’ve a real scientist on board. How about you #STFU and let the man do his job? #SMDH #COVID19 #tRumpVirus #DumbAssDonnie,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1249836550399184897
"It’s sad to be sure but #DrFauci and his excellent explanation of the progression of the #COVID19 infection numbers and impacts, with lag times and “conversion rates” between stages, is the best gut level analog of the #marketing funnel from real world experience.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1246812745443545088
"@alwarren56 @aphillippy But OK asshole.  Whether or not you Trumplicans are able to grasp it, there's absolutely nothing this administration can do to discredit Anthony Fauci. He is arguably the most respected doctor in America. Quite possibly in our history. #TrumpLiesAmericansDie",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284393961210163201
"#WeReopenSchoolsWhen    

When @realDonaldTrump releases his tax-returns 
When @realDonaldTrump listens to top health experts 
When @realDonaldTrump makes the kkk a terrorist organization

When we have a vaccine!#Covid_19 #coronavaccine #facemasks #CowardinChief ",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282760065020301312
"If #DrFauci dies from #COVID19, then tRump better be charged with negligent homicide.",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1259311021765922818
"@cmclymer I fear for #DrFauci and #DrBrix ...If anyone doubts it, Trump is a vector, like a bloodsucking tick.

He's been around EVERYONE who's fallen with #COVID19 but he just keeps on breathing on the mic, day after day after day after day...",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1247264001832226820
#DeadlineWH @JonLemire Nothing #DrFauci said wasn't known by anyone who was paying attention or has intelligence/common sense so he lowkey exposed incompetence/failure of the media to speak truth to power. Trump has gotten away with lying for far too long. #SenateHearing #COVID19,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260302275479830531
"@RawStory #Trump really really hates #DrFauci you can tell he's shooting daggers at him during #COVID19 updates, the good doctor is stealing his limelight, has the effronterie of telling the truth and is wrecking, fake world according to POTUS, the exceptional American economy.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1246821817777618945
@itsaustindoes That mask avatar is @DrAnthonyF #fauci #FauciIsAHero,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282825156734390273
"@LarryBoorstein @thehill The fault lies with Trump, who takes advice from no one, and claims he’s an expert in everything

Here is proof:

What is Fauci advising NOW based on data from the past 6 months?

And what is trump doing?

Exactly. 

#TrumpFailedAmerica 
#TrumpLiesAmericansDie",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284398095808094208
"@drdave1999 @TweetOfBleep I'd like to learn what Fauci / #DrFauci said that was wrong. #Trump's list of wrong is extensive - whether on #coronavirus, history, geography, and so many other things.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282456414439571457
@kaitlancollins @gtconway3d He retweeted WHAT???? #DrFauci is our ONLY hope. We have to get rid of 45 now!!! Hoping he can be forced to step down before he kills us all!! #COVID19 #coronavirus #TrumpIsTheWORSTPresidentEVER,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1249523365242712065
@FoxNews @seanhannity @IngrahamAngle @TuckerCarlson Why must you continue to downplay #COVID19 and push to destroy #DrFauci? This is real and serious. #BoycottFox,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260664828236103682
"#NJ &amp; #NY refrain from traveling to help stop spread of #coronavirus, says #WhiteHouse, #DrBirx says 'as fatalities increase in next 2 weeks we hope to push the slope down', 'we are not accepting that 100-200,000 number', says #DrFauci, ""we want to do much, much better than that""",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1245110373759541257
"We want to hear the truth about the #coronavirus. We want to hear from #DrFauci.

#TruthMatters 
#ScienceMatters 
#FactsMatter",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1240681670883315712
"@WhiteHouse Too bad that didn't include @realDonaldTrump

Can't defeat it without Fauci
Or the CDC, or WHO

#TrumpFailedAmerica #TrumpVirus #CountryOverParty #RepublicansAgainstTrump #RepublicansForBiden #RVAT2020",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283506090345467905
"@DocAtCDI 

There once was a Veep named Mike Pence
Whose ridiculous lies made no sense
He tried to Bull Sh*t us
How bad COVID hit us
But only his Base is that Dense

 #MikePence is praying for us - we’re doomed
#PenceLies - right to our face!
#COVID19 
#DrFauci is our best hope",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1276595228674330630
"Dr. Fauci was put on a baseball card and it outsold every other baseball card. 

Perhaps were should try dedicating a line of baseball cards to medical professionals?
#COVID19",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288450311384780806
"@Ricky_D3rd Exactly thank God for #DrFauci, chasing down and spitting facts like he's on the trail of Vampires in #WhiteHouse!

Vampires speaking right before &amp; after him.

Dr. Birx cagily refutes #POTUS dumbass claims Testing,  but she's slowly losing blood/soul sucked out by #TrumpSlogans",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1276580572484100096
does anyone else see #TrumpLiesPeopleDie stepping on his tongue the more he talks. No now can get a straight answer about anything for the #coronavirus and supplies for staff and hospitals and necessary personnel. What happened to #DrFauci Dr. Fouci,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1241876057428377600
"Not only do I appreciate #DrFauci leading by example wearing a mask, but I LOVE that he wears an @Nationals mask! And how can I get one?!",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1277973483247431685
"#DrFauci, who was sitting in gallery during #WhiteHousebriefing, has stated that we are now struggling to get the #coronavirus under control #Spain &amp; #Italy completed 4 weeks of #socialdistancing #handwashing #StayAtHome in U.S. we are to continue to do same with mitigation",fauci,FAVOR,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1246955418691284992
@VP continues to lie about current #COVID19 cases. Do you think@we are stupid. We can all see the number of #COVID19 cases on the rise.  #TulsaTrumpRally ##Oklahoma @CDCgov #DrFauci @realDonaldTrump @WhiteHouse @FoxNews @GOP,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1273354024134176768
"@Yamiche Remember, Trump also disagreed back in March when all medical experts said it was not a matter of if but when #coronavirus would spread to America. #DrFauci said it was #inevitable. Trump said he disagreed.
#TrumpVirus",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280928794187124738
"@bennyjohnson @Jim_Jordan massive difference between gathering outdoors (not maskless and bearing guns indoors threatening a Governor, or worshipping in a crowded church without masks)
Fauci, unlike the GOP, cares.about people's health.
You are a brain dead #sycophant",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289228282752188422
"@ddale8 trump should try selling that to all those who’ve lost businesses, livelihoods, healthcare, etc., as a result of his dismissal of COVID as a hoax because he’s too inept to deal with its devastation. That’s why he has experts.",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285985620339429381
"#DrFauci could still advise America  No matter if on the #CoronavirusCommittee or NOT
He could actually do a DAILY Televised Coronavirus Update &amp; get the needed info out to America
&amp; @CDCDirector dont YOU CAVE to #theDonald regarding school guidelines",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281146731619483649
"Testing for the coronavirus is like testing for STD’s. If you haven’t been exposed, you don’t qualify for testing. #silentkillers #stds #coronavirus #COVID2019 #StimulusChecks #SaveFauci",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1249805721048408067
@IngrahamAngle @realDonaldTrump should be deferring to #DrFauci when answering questions about ANYTHING #COVID19 related.,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1249453517275873291
These press conferences are just so sad to watch. SOMEBODY has to tell us the truth and they are trying to silence the one person that would....#SaveFauci #DrFauci #coronavirus #COVID19,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1249822146735624194
"@WalshFreedom There is always a scapegoat for #TrumpFailure - #DrFauci should tweet his resignation before Trump firetweets him.
#TrumpPandemic",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282438433361862656
"When in Heaven, a man stood before God and asked, “I put all of my faith in You. Why didn’t You come and save me?”

""God shakes his head. ""What did you want from me? I sent doctors to guide you; masks to protect you; and a vaccine to raise your immune system.""

#DrFauci",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1278198960679800832
Great interview by @TheRevAl on @PoliticsNation with #DrFauci discussing the #coronavirus and it’s disparate impact on African Americans #PoliticsNation,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1249446398577303554
Public health decisions must be made using the most current scientific data available. This is critical for combating COVID-19 and safely reopening the US. It’s vital that all Americans stand strongly behind scientists and take their advice. #FollowTheScience,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283389047390576642
"#DonaldTrump can't beat #COVID19 so he attacks the guy who can.

#DrFauci",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282450204839620609
"By silencing Fauci and the CDC and staging rallies across the country we have become an embarrassment to the world.
#COVID19 #coronavirus #COVIDStopsWithMe #WearADamnMask #WearAMask #Fauci",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284313145771786240
"Every time @realDonaldTrump @Mike_Pence #DrBirx or #DrFauci say ANYTHING positive re: 
how well US is fighting Wuhan #Coronavirus 
potential vaccines/therapies, 
extraordinarily low mortality rate,
leftists &amp; liberal media launch an assault? 
That's how much they hate America.",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1253103862514429958
"@TeaPainUSA @Bevfriesen1 Well, @realDonaldTrump:clown_face:, I totally disagree with about everything you say each time you ‘reopen’ your lying mouth. Whenever #DrFauci opens his mouth, he tells #Americans the #truth &amp; the #facts about #Covid19. So, do #America a favor, #Trump: “Shut your trap!”

#TrumpLiesKillUS",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1260686606085873667
@cspan @johnrobertsFox I’ll take any good news I can get nowadays.   This will suffice for today.  Thanks for the good news Dr Fauci!  #coronavirus #DrFauci #GoodNews,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1245148798004822016
"@realDonaldTrump Trump lies, Americans die. Dr Fauci is our hero, he’s never surrendered to Trump &amp; the WH pressure of concealing the truth, like the others. Dr Fauci has endured tremendous resistance to keeping us informed. Without Dr Fauci we would be blinded to the pandemic.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1288246098247680005
"When you are sick, listen to what your doctor told you what to do. This nation didn't do it , people are sick, they seek advise from politicians , they listen to dumb leaders, that is why the other country said about us: ""most American are stupid"" #DrFauci #coronavirus",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1278282059463774208
"Trump and the White House are straight up publicly attacking the country's leading infectious disease expert during a #pandemic that has already killed nearly 140,000 Americans. Yup, that tracks. #COVID19 ",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282708174248620032
"@cspan But, #DrFauci is a leader on the #coronavirus task force. @RandPaul. You however, are not.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1260256870939406342
"@robreiner Seriously! Listen to #45 and NOT #DrFauci  by taking an unproven drug #Hydroxychloroquine if y’all want to for #coronavirus!!!  Yes....The very same guy who said “I’m not a doctor, I just use common sense”. :woman_shrugging_medium_skin_tone:#NoThankYou #DonaldTrump #WhiteHouseBriefings #briefing",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1246962733909782530
#DrFauci is the one with the best advice as Pence and the task force try to protect the campaign instead of the people. Texas for example is a mess. #COVID19,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1276633805797851136
Wear a damn mask. Take a chance and if the science is wrong then no harm BUT if the science is right - then you are responsible. Do the right thing. Wear a mask!,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282859274490621952
@CNNPolitics #DrFauci Yes we appreciatehim. #WearAMask #PhysicalDistancing,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1280627975910764544
The last thing we heard from #DrFauci was his worst nightmare has occurred. That’s probably the last time we’ll here from him at all. #COVID19,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1272974435432218624
"@CNNPolitics This goes beyond politics. This is a public health issue. I appreciate former Vice President Dick Cheney and Rep. Liz Cheney promoting mask wearing. Thank you! Great hashtag, too! #RealMenWearMasks #DrFauci #JoeBiden #DickCheney",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1276645501048369152
"@Voice_OfReality @Acosta Fact: kids do get it and yes they died from it , only a stupid person who doesn't believe in science or how a deadly virus spreads / occurs would say something as stupid as what u just posted .

#FactsMatter #COVID19 #WearTheDamnMask #SocialDistancing #StayHomeSaveLives ",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283849292537618432
"@realDonaldTrump Wearing a mask makes your hands look larger.

#MaskUpWA 
#AntiMaskerProblems",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287992514301931520
"@HereToResist @breaddrink1 @Acyn Even if testing stopped, we would still have the same # if cases, we just wouldn't know about them or where the outbreaks are.  
#DontheCon #CoronaDon",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282797944048160776
"PPL ask why 9/11 wasn't stopped. Just look at the lack of preparation and response from our government to #COVID19. Experts warned politicians about #terrorism, experts warned about #pandemics. This is our #WTC bombing. 9/11 will be the #SecondWave. Will we be ready?",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1276827469467783168
"#DrFauci needs to be on every night talking to us about science, trends, status of vaccines &amp; how to safely reopen. WE ARE IN A CRISIS. #BringBackCommonSense #SaveAmerica",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1280485213039181824
".@GovKemp #TheDevillWentDownToGeorgia with your exec order banning local mask ordinances. Good luck, you’ll need it. #CovidBeWithYou #KempFailedGeorgia #TrumpFailedAmerica",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283720110801330177
"@AndyOstroy @realDonaldTrump @Acosta If #DrFauci &amp; #GovCuomo were in charge from day one, New York would have already reached its #apex and the rest of the country would have been prepared and ready for the spread of #COVID19 
No calling this a Democratic hoax, and patting themselves on the backs. FACTS, NOT LIES!",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1244782713132859393
@danzu72 Good example of the fragile male ego.  He needs to get over it.  Dr. Fauci is more of a leader when it comes to  #COVID19.  He hasn’t politicized it like Trump has and his advice is consistent with what is known about the virus. #TrumpVirus  #TrumpDeathToll150K,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1288436147455250433
Why does Kayleigh McEnany end the press briefing when she gets fact checked in real-time and when the questions get hard? @GOP #PressBriefing Oh and we still need briefings from Dr. Fauci in order to get truthful information regarding this pandemic. #coronavirus #DrFauci,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1256296742087245829
"Plandemic banned conspiracy theory video attempting to discredit Dr. Fauci to air nationwide on local news via @WeAreSinclair .  Stop this dangerous plan, @AmerMedicalAssn #MedTwitter",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287120870318776327
"He stands for science and truth does Fauci,
He speaks with data and facts modestly.
But Trumpers went on attack,
'cause Don made up false facts,
Boy Trump's base really hate honesty.
@Limericking @Libericks @Limerick_News #DrFauci #CoronaVirusUpdates #CoronavirusUSA",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1245514172122701826
"@usatodayDC @mehdirhasan He is saying politely that stupid Republicans (1st of all trump) refused to follow the rules regarding masks, social distancing etc. #fauci",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289443931525005317
I stand with Dr. Anthony Fauci. I listen to scientists and experience. You have my permission to unfollow.  #DrFauci #Fauci #COVID19,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1260731318163259392
#DrFauci needs to resign then go rogue on all the legitimate news channels to speak truth. Not to mention news channels need to stop airing the propaganda gaslighting. #covid #coronavirus #fucktrump #fuckpence #TrumpKnewAndDidNothing #penceknewanddidnothing,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280932343721549824
"@WhiteHouse @realDonaldTrump Too bad pos, pathological liar, corrupt criminal #donaldtrump and his kind are getting #DrFauci to sell his integrity and soul...smh....losing my respect. 
#TrumpIsA_DANGER_ToAmerica 
#TrumpLiesPeopleDie 
#TrumpGenocide 
#CoronavirusPandemic 
#COVID19",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1249821131806302208
"@realDonaldTrump Protests did not cause spikes. Black &amp; Brown ppl didn’t cause spikes. You can blame, but it is your mismanagement. You said it was a hoax and politicized masks. Still don’t have testing. Still no plan. Where is #Fauci? Resign. #TrumpVirus",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286262070166671360
"@JaniceDean Who should I trust on guidance about #COVID19?
Meteorologist on Fox News or Director of
The National Institute of Allergy and Infectious Diseases?",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284985453603696640
"To #RandPaul @RandPaul: A Kentucky child with #COVID19 is on a ventilator, not that you care. Btw, #DrFauci is to end-all as you are to slime.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260555592902619142
"#Fauci grew up a working class kid from Brooklyn, made it all the way to #Regis #HolyCross #ColumbiaUniversity Med School; he battled HIV/AIDS, SwineFlu, Ebola and COVID-19 and Trump cowards think they can scare him away? #DumpTrump2020 #Biden2020",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282840755661418496
"#COVID19 is the criminal in the shadows holding a gun to your head, Trump is the drunken idiot telling you the gun is empty and Dr. Fauci telling you it’s not worth risking your life. Who’re you gonna listen to? #TrumpFailsAmerica #trumpisafool #WearAMask",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284412857245827072
"@RonDeSantisFL, good job. You FAILED Florida, because you are so busy pandering to a sociopath, @realDonaldTrump. All you had to do was order a state-wide mask requirement. But no, you had to run to daddy to decide what was right. COWARD! #Floridacoronavirus",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287156086060068865
"@afreedma @atrupar .@realDonaldTrump is hulking over #DrFauci the same way he did to @HillaryClinton. His bully baby bombastic stance is disgusting.

#Hydroxychloroquine #Fauci #Coronavirus #TrumpGenocide
#Novartis #BoycottTrumpPressConferences #TrumpIsALoser
#MondayMotivation #COVID19 #Trump #MAGA",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1246965509687369729
@foxnewsalert @foxnewsnight @foxnewsdesk  Time to GET REAL FOX  Send @IngrahamAngle And @seanhannity  And @TuckerCarlson  to these Meat PACKING PLANTS with OUT MASK Like @realDonaldTrump they Talk the Talk about the #COVID19  and #DrFauci  They need to See What a Real Doctor does,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1261064398292037632
